pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips,Cash,Credit Card,Dispute,No Charge,Pcard,Unknown,Prcard
31.0,16.05,9,10,4,1409739300,41.850266366,-87.667569312,41.878865584,-87.625192142,6.5,,,Credit Card,Taxi Affiliation Services,1200.0,32.0,2.0,0.1401189394009523,0.2523605474194082,0.09571423162181719,0.011152949320454042,0.2557883304824397,0.21192654049641527,0.03293846125851323
39.0,17.05,4,20,5,1397764800,41.808916283,-87.596183344,41.878865584,-87.625192142,0.4,,,Cash,Taxi Affiliation Services,1080.0,32.0,0.0,0.0711688146817683,0.27085804280592995,0.09165740474966531,0.03742153398590063,0.27736561480645905,0.042239787700055334,0.20928880127022137
4.0,23.85,3,14,4,1364392800,41.975170943,-87.687515515,41.878865584,-87.625192142,0.6,,,Cash,Taxi Affiliation Services,1380.0,32.0,0.0,0.14361226334777275,0.359372859097759,0.15169126115599887,0.03570403931932683,0.13639110185740486,0.12362005268539503,0.04960842253634255
6.0,5.25,11,0,1,1384647300,41.950673358,-87.666536281,41.953400044,-87.646007066,0.1,,17031060800.0,Cash,,240.0,6.0,0.0,0.20953599499443873,0.3224317014826852,0.1619859776498357,0.029728482872852575,0.1616768226159709,0.0743205403032523,0.04032048008096479
7.0,9.25,9,4,7,1379736000,41.929077655,-87.646293476,41.953400044,-87.646007066,0.2,,17031060800.0,Cash,Taxi Affiliation Services,420.0,6.0,0.0,0.34817666164654054,0.2346370524169276,0.1148846715660626,0.00011727685914022048,0.04579363585693939,0.17777175744226836,0.07861894421212141
7.0,3.75,12,20,2,1482177600,41.93057857,-87.642206313,41.93057857,-87.642206313,0.2,,17031070102.0,Cash,,60.0,7.0,0.0,0.14562909969788262,0.1550039355689084,0.05720023907655874,0.0465019209554316,0.1979253979323164,0.13918887194634222,0.2585505348225599
6.0,6.25,6,3,7,1466824500,41.936310131,-87.651562592,41.93057857,-87.642206313,1.0,,17031070102.0,Cash,,360.0,7.0,0.0,0.33805707864639345,0.2655152317017371,0.023365121741629954,0.04968995275892693,0.10193889287584441,0.17713757459193058,0.04429614768353761
28.0,38.45,10,9,2,1444036500,41.867902418,-87.642958665,41.97907082,-87.903039661,18.6,,17031980000.0,Cash,,2460.0,76.0,0.0,0.347097880037677,0.23380259509844928,0.11545860510110834,0.14397426287570964,0.06844671227952723,0.03783759528946256,0.05338234931806604
32.0,35.85,3,23,7,1425769200,41.87101588,-87.631406525,41.97907082,-87.903039661,17.7,,17031980000.0,Cash,Northwest Management LLC,1320.0,76.0,0.0,0.18897589297700843,0.502514711402084,0.0364637656664271,0.0075680116987414175,0.15677816527718896,0.040065577118556746,0.06763387585999342
8.0,34.25,9,19,5,1380224700,41.904935302,-87.649907226,41.97907082,-87.903039661,16.7,,17031980000.0,Credit Card,Top Cab Affiliation,1980.0,76.0,7.45,0.11896498598882232,0.20116642221109043,0.29877188158057055,0.012649150446598392,0.12922723730617877,0.11262663770249769,0.1265936847642418
7.0,32.25,7,10,4,1372846500,41.926811182,-87.642605247,41.97907082,-87.903039661,0.0,,17031980000.0,Cash,Taxi Affiliation Services,1680.0,76.0,0.0,0.30127149130657804,0.08757965465990883,0.020360469100673732,0.01925077873163558,0.09497775489914913,0.1740628505172872,0.30249700078476743
33.0,42.25,6,10,3,1372156200,41.849246754,-87.624135298,41.97907082,-87.903039661,0.0,,17031980000.0,Credit Card,Taxi Affiliation Services,2040.0,76.0,8.85,0.29101339641957985,0.10560109828456832,0.13297750943056344,0.05525630066035642,0.09364819308089246,0.20983857819998644,0.11166492392405292
33.0,42.45,6,17,4,1403110800,41.849246754,-87.624135298,41.97907082,-87.903039661,20.5,,17031980000.0,Credit Card,,3300.0,76.0,7.0,0.12666350970675283,0.28087081503907074,0.21026392502230307,0.06197471889343542,0.10239826745363305,0.18190085695509492,0.03592790692970993
5.0,28.85,9,5,2,1410759000,41.950545696,-87.676182496,41.97907082,-87.903039661,13.3,,17031980000.0,Cash,,1740.0,76.0,0.0,0.12929799019732968,0.26965624555565554,0.08579136168831075,0.05410451644202232,0.16351482736492934,0.10414628478506538,0.19348877396668684
7.0,33.04,1,9,3,1422351900,41.92926299,-87.635890954,41.97907082,-87.903039661,15.7,,17031980000.0,Credit Card,,1680.0,76.0,7.0,0.1261241068300344,0.04146992175585967,0.11478264171841511,0.06551889507206858,0.1296947553383892,0.30119668321983195,0.2212129960654011
8.0,34.65,6,4,2,1403497800,41.905857769,-87.630865027,41.97907082,-87.903039661,1.71,,17031980000.0,Credit Card,,1380.0,76.0,7.33,0.25478343710045476,0.17689529677058954,0.006827363628775798,0.08262305390784674,0.17539059422135136,0.1769544693569905,0.1265257850139915
8.0,36.04,4,7,3,1430207100,41.909495669,-87.630963601,41.97907082,-87.903039661,16.5,,17031980000.0,Cash,,2940.0,76.0,0.0,0.22841590672700432,0.35329079676576924,0.08520229613467283,0.0784540965523333,0.08033183905648174,0.08332105376649548,0.09098401099724307
33.0,50.25,6,15,3,1465314300,41.849246754,-87.624135298,41.97907082,-87.903039661,0.0,,17031980000.0,Credit Card,Taxi Affiliation Services,3300.0,76.0,12.55,0.05254522580134646,0.2012128826580948,0.02192182395132532,0.08729784905532394,0.29765595032070213,0.1710273268003281,0.16833894141287928
16.0,17.64,10,22,1,1414362600,41.953582125,-87.72345239,42.009622881,-87.670166857,7.0,,,Credit Card,,1380.0,1.0,4.66,0.16184058723385072,0.16619498393644652,0.13218055141253182,0.11345038815532231,0.046330715774688745,0.1135018104941519,0.26650096299300813
12.0,11.45,7,20,5,1406839500,41.993930128,-87.758353588,42.009622881,-87.670166857,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,960.0,1.0,0.0,0.18845858354673575,0.28997104708804766,0.052988798772012784,0.07610181672697813,0.12750781190973282,0.09273386767217254,0.1722380742843205
2.0,6.65,2,7,3,1392103800,42.001571027,-87.695012589,42.009622881,-87.670166857,1.3,,,Cash,,480.0,1.0,0.0,0.043442497732326946,0.20509932209476317,0.28972180768840844,0.010914766915091627,0.06661823571404334,0.2659857803671003,0.11821758948826627
13.0,11.05,4,21,4,1429739100,41.983636307,-87.723583185,42.009622881,-87.670166857,0.2,,,Credit Card,Taxi Affiliation Services,660.0,1.0,2.2,0.3189772226898161,0.23804663398086523,0.12297824113020227,0.0032562846496926247,0.16776110610494313,0.04791316889684742,0.10106734254763317
23.0,3.25,9,0,1,1379205000,41.900069603,-87.720918238,41.900069603,-87.720918238,0.0,,,Cash,Choice Taxi Association,0.0,23.0,0.0,0.18553061756456293,0.19711837584875533,0.058299608764711026,0.03536732147950396,0.2524536771659092,0.13455502221414667,0.136675376962411
7.0,4.45,1,3,1,1390103100,41.921778188,-87.651061884,41.921778356,-87.641459759,0.0,,17031071300.0,Cash,Blue Ribbon Taxi Association Inc.,180.0,7.0,0.0,0.2742310627528813,0.20128674069880348,0.06794536754596905,0.0031932807507677754,0.21157166882771788,0.15226253391653718,0.08950934550732323
7.0,6.05,4,0,1,1365293700,41.92926299,-87.635890954,41.921778356,-87.641459759,1.3,,17031071300.0,Cash,,420.0,7.0,0.0,0.11926136930300105,0.25774204681086,0.13214227923980051,0.007367461145009632,0.27806533942956724,0.10332141246106114,0.10210009161070034
7.0,3.85,4,16,1,1430064900,41.92926299,-87.635890954,41.921778356,-87.641459759,0.3,,17031071300.0,Cash,,60.0,7.0,0.0,0.15186115664812277,0.3870036014930198,0.034034379337832515,0.06334686986620608,0.14018421579416473,0.11248803376586443,0.11108174309478952
10.0,18.45,9,3,7,1443236400,41.985015101,-87.804532006,41.96581197,-87.655878786,0.5,,,Cash,Taxi Affiliation Services,1320.0,3.0,0.0,0.24243846730516233,0.5556295693761334,0.030590200781263954,0.0009651585540510662,0.05068280248700386,0.06475627662245155,0.05493752487393366
14.0,9.85,3,1,7,1362793500,41.968069,-87.721559063,41.96581197,-87.655878786,3.4,,,Cash,,540.0,3.0,0.0,0.0931344471329207,0.17780464496096254,0.15051985109643828,0.048178836994911836,0.12165477101832987,0.22712977082944846,0.18157767796698826
4.0,8.65,8,15,5,1408634100,41.975170943,-87.687515515,41.96581197,-87.655878786,0.0,,,Credit Card,Taxi Affiliation Services,720.0,3.0,1.0,0.2982198201016141,0.170391303536998,0.050446166017822106,0.043548776316787566,0.07441657332276382,0.2291834192045816,0.13379394149943277
7.0,8.45,8,0,7,1377305100,41.93057857,-87.642206313,41.900265687,-87.63210922,0.0,,17031081000.0,Cash,Taxi Affiliation Services,720.0,8.0,0.0,0.12191772951109853,0.37475864646111345,0.06592421165717455,0.0659322970620114,0.10094905248361288,0.10961250030904654,0.16090556251594293
6.0,9.85,6,22,2,1433803500,41.934659157,-87.646729729,41.900265687,-87.63210922,3.1,,17031081000.0,Credit Card,Dispatch Taxi Affiliation,720.0,8.0,2.0,0.36805114134014855,0.0716910098265439,0.015536351898258919,0.008404259426412312,0.05509050009284926,0.4387908974361633,0.04243583997962376
7.0,5.05,6,19,6,1372447800,41.921778188,-87.651061884,41.914747305,-87.654007029,0.0,,17031832600.0,Cash,Taxi Affiliation Services,240.0,7.0,0.0,0.11597491700748924,0.15637860904954143,0.11470983367202203,0.017137951030356865,0.1557351702984957,0.26594705559968623,0.1741164633424085
8.0,3.85,12,23,3,1417563000,41.904935302,-87.649907226,41.914747305,-87.654007029,0.2,,17031832600.0,Credit Card,Choice Taxi Association,120.0,7.0,3.0,0.14554370019837592,0.3998640295266479,0.05300220388344641,0.026897672669747078,0.10064524533769527,0.11121546898532628,0.1628316793987612
24.0,6.25,7,13,5,1372942800,41.906650766,-87.66533766,41.914747305,-87.654007029,0.0,,17031832600.0,Cash,Taxi Affiliation Services,300.0,7.0,0.0,0.18055478262795754,0.3162940168538683,0.03206973871437616,0.0025899943056228243,0.03749379404296329,0.10491891479522929,0.3260787586599826
6.0,6.85,3,3,1,1394334900,41.938232293,-87.646782081,41.914747305,-87.654007029,0.0,,17031832600.0,Cash,Choice Taxi Association,480.0,7.0,0.0,0.24041366304052694,0.3179140379741398,0.08012124038120488,0.08126329706992906,0.08166216533351738,0.11558195000019092,0.08304364620049101
8.0,3.65,2,17,4,1391620500,41.904935302,-87.649907226,41.914747305,-87.654007029,0.0,,17031832600.0,Cash,Taxi Affiliation Services,0.0,7.0,0.0,0.19167022665211164,0.3092907094939969,0.08680241324841904,0.06464548150863805,0.0826433277855215,0.06357320550716374,0.20137463580414913
6.0,8.45,10,19,5,1414092600,41.936310131,-87.651562592,41.914747305,-87.654007029,0.1,,17031832600.0,Credit Card,Taxi Affiliation Services,780.0,7.0,3.0,0.1576118441714349,0.22510855380940611,0.009084971202916094,0.004074359746249956,0.13591316914610918,0.28729085754646977,0.18091624437741408
6.0,7.85,5,20,3,1367959500,41.94258518,-87.656644092,41.914747305,-87.654007029,2.1,,17031832600.0,Cash,,540.0,7.0,0.0,0.20068933118567345,0.17347655665147482,0.14017737428966345,0.06462034540830094,0.10072420608335489,0.09054937495833516,0.22976281142319743
24.0,7.85,9,0,7,1411776900,41.899589796,-87.674719134,41.928431564,-87.699968591,2.1,,17031220400.0,Cash,Dispatch Taxi Affiliation,600.0,22.0,0.0,0.24917336645097865,0.37043714371610204,0.15924933705356623,0.013518852770451848,0.07364095530682581,0.10565339404921152,0.02832695065286398
6.0,10.65,8,2,1,1440900900,41.949139771,-87.656803909,41.928431564,-87.699968591,3.6,,17031220400.0,Credit Card,,780.0,22.0,2.0,0.17603735655570954,0.1740266122255482,0.07285227829362816,0.1461826688342188,0.16073461023161587,0.10655259253720692,0.1636138813220724
29.0,19.65,9,21,6,1442006100,41.860762262,-87.700691903,41.928431564,-87.699968591,8.55,,17031220400.0,Cash,,1020.0,22.0,0.0,0.17873409107639235,0.3120169345090288,0.03920249534436653,0.050281015317050766,0.09746225289043638,0.20588485650485988,0.1164183543578654
16.0,6.25,6,20,7,1403987400,41.953582125,-87.72345239,41.938666196,-87.711210593,1.3,,,Cash,Northwest Management LLC,300.0,21.0,0.0,0.1435728459111124,0.3377497155901515,0.14582602852900856,0.0042129412518523415,0.056432025062913005,0.0971416422795279,0.21506480137543432
16.0,5.25,9,5,1,1378617300,41.953582125,-87.72345239,41.938666196,-87.711210593,1.1,,,Credit Card,,120.0,21.0,2.0,0.2783233766590942,0.24080697946730087,0.05016926302566351,0.02762468937800517,0.14629038230597186,0.16823914716041996,0.08854616200354438
16.0,8.25,10,8,6,1381478400,41.953582125,-87.72345239,41.938666196,-87.711210593,0.0,,,Cash,Taxi Affiliation Services,540.0,21.0,0.0,0.3430214305497256,0.1872310634408099,0.07150316147862573,0.0031082595321573017,0.2126545346613214,0.06660683027084972,0.11587472006651041
21.0,4.45,11,9,6,1416561300,41.938666196,-87.711210593,41.938666196,-87.711210593,0.71,,,Cash,,180.0,21.0,0.0,0.2659015919083907,0.3029796001673323,0.09594379816883943,0.028799248304918895,0.15373034458732765,0.09069496544336902,0.06195045141982202
21.0,3.25,11,10,6,1383301800,41.938666196,-87.711210593,41.938666196,-87.711210593,0.0,,,Cash,Taxi Affiliation Services,0.0,21.0,0.0,0.12322968200968777,0.16705114895905232,0.1582281892671305,0.07385553972378858,0.1575810848249098,0.2179343439106289,0.1021200113048021
21.0,7.45,7,10,5,1404986400,41.938666196,-87.711210593,41.938666196,-87.711210593,1.4,,,Credit Card,,540.0,21.0,0.0,0.16645496189782338,0.1969346477210663,0.0853005642750632,0.029264389141980745,0.13720639173990443,0.1635764895874938,0.22126255563666816
7.0,10.05,7,0,1,1406421000,41.921854911,-87.646210977,41.958154876,-87.653021789,3.6,,17031032100.0,Credit Card,5129 - Mengisti Taxi,540.0,3.0,2.4,0.18732142367186733,0.2211237612080757,0.05848343381029405,0.001520182733107718,0.12034333037933424,0.22139390117762703,0.18981396701969386
6.0,5.25,10,22,7,1445121000,41.942691844,-87.651770507,41.958154876,-87.653021789,0.8,,17031032100.0,Cash,Top Cab Affiliation,300.0,3.0,0.0,0.19775024953634282,0.40294982591472245,0.07619248914470152,0.02610280082997457,0.09414865850967338,0.12222172261278562,0.08063425345179961
3.0,3.25,9,17,1,1442768400,41.958154876,-87.653021789,41.958154876,-87.653021789,6.5,,17031032100.0,Cash,Choice Taxi Association,0.0,3.0,0.0,0.029202825676896173,0.20306801618829137,0.05523629019036232,0.0682242506062162,0.14234986748342018,0.365651325740872,0.13626742411394177
6.0,6.25,6,2,2,1403490600,41.943237122,-87.643470956,41.958154876,-87.653021789,1.4,,17031032100.0,Cash,,360.0,3.0,0.0,0.14164790586593856,0.22276139522794688,0.22653005830198333,0.023869221108779436,0.1033425024969147,0.06566948314690779,0.21617943385152918
59.0,3.25,1,13,6,1388756700,41.833517886,-87.681355829,41.833517886,-87.681355829,0.0,,17031840300.0,Cash,Taxi Affiliation Services,0.0,59.0,0.0,0.2315405452938578,0.11147689406999052,0.07961111562650712,0.0001688531127739865,0.2292374322716718,0.20621601753522795,0.14174914208997066
7.0,3.25,10,23,5,1383261300,41.928967266,-87.656156831,41.928967266,-87.656156831,0.0,,17031070400.0,Cash,Blue Ribbon Taxi Association Inc.,0.0,7.0,0.0,0.15504564820153052,0.18590621273331664,0.1113194900334584,0.014957618640449007,0.17641936914879056,0.17721910176194336,0.1791325594805113
24.0,11.25,12,20,6,1386360900,41.899506548,-87.679600287,41.928967266,-87.656156831,3.4,,17031070400.0,Cash,Taxi Affiliation Services,1020.0,7.0,0.0,0.21475389862118144,0.15333633772366842,0.14105322462512063,0.016233464100672425,0.18735195695817453,0.10025092143294237,0.18702019653824034
8.0,7.25,7,17,7,1405791000,41.907412816,-87.640901525,41.921778188,-87.651061884,1.5,,17031071100.0,Cash,Dispatch Taxi Affiliation,600.0,7.0,0.0,0.140471926349869,0.1587591927450521,0.1797070033575577,0.04392577292369179,0.1833934062512357,0.1698962154365736,0.12384648293602024
7.0,4.45,11,1,5,1417050000,41.921854911,-87.646210977,41.921778188,-87.651061884,0.5,,17031071100.0,Credit Card,Northwest Management LLC,180.0,7.0,2.0,0.25740408777355855,0.32492611422925555,0.06513619952696618,0.05935058268645348,0.057643325037827306,0.06458291472750251,0.17095677601843642
7.0,6.65,3,20,7,1395519300,41.929077655,-87.646293476,41.921778188,-87.651061884,1.6,,17031071100.0,Credit Card,Taxi Affiliation Services,480.0,7.0,2.0,0.16452007571830582,0.21213082569514435,0.027527039390551632,0.036564718133998336,0.13653867502670844,0.1868409755142832,0.23587769052100832
7.0,5.25,5,3,7,1400298300,41.921854911,-87.646210977,41.921778188,-87.651061884,0.9,,17031071100.0,Credit Card,Dispatch Taxi Affiliation,240.0,7.0,2.0,0.15789253682303855,0.21670550820987786,0.10917582436988191,0.004420410929161238,0.3213215670461659,0.14230248454906227,0.04818166807281229
7.0,6.05,6,16,6,1403885700,41.922082541,-87.634156093,41.921778188,-87.651061884,1.1,,17031071100.0,Cash,,420.0,7.0,0.0,0.2435773089020093,0.2133922272760886,0.03438446288020509,0.09959970855625883,0.11033090010451538,0.1649402903547703,0.13377510192615263
5.0,8.45,2,22,7,1424557800,41.94136566,-87.680826903,41.921778188,-87.651061884,2.2,,17031071100.0,Cash,Dispatch Taxi Affiliation,600.0,7.0,0.0,0.12877644279781458,0.3437419970835728,0.13886899321962973,0.033628944637695175,0.07243866218545572,0.05397688396135389,0.2285680761144781
8.0,6.45,2,20,4,1392237000,41.904935302,-87.649907226,41.914616286,-87.631717366,1.3,,17031071500.0,Cash,,420.0,7.0,0.0,0.24032864540213753,0.26274898028640287,0.14080680298300044,0.09776839034445836,0.08063915894177197,0.08156030059489866,0.0961477214473301
7.0,4.84,1,21,1,1358717400,41.921854911,-87.646210977,41.914616286,-87.631717366,0.7,,17031071500.0,Cash,,240.0,7.0,0.0,0.17438953937001686,0.1718256810856217,0.0431243249783661,0.12669349300553465,0.14943151412575706,0.20248370069730132,0.1320517467374023
6.0,7.45,10,18,1,1381688100,41.934762456,-87.639853859,41.914616286,-87.631717366,0.0,,17031071500.0,Cash,Taxi Affiliation Services,540.0,7.0,0.0,0.18763252245153567,0.2779829262852274,0.16905321714930438,0.01372223798902639,0.10706007282873102,0.09224145842820777,0.15230756486796745
7.0,6.05,10,22,1,1381704300,41.92926299,-87.635890954,41.914616286,-87.631717366,0.0,,17031071500.0,Credit Card,Blue Ribbon Taxi Association Inc.,360.0,7.0,2.0,0.1947508046050894,0.27171144764777533,0.07764280240438161,0.00886558033664988,0.1700600607779716,0.040027104427977196,0.23694219980015513
8.0,8.25,4,17,3,1398187800,41.904935302,-87.649907226,41.914616286,-87.631717366,1.8,,17031071500.0,Credit Card,,540.0,7.0,2.0,0.09016688133412858,0.13906641611683343,0.09392935684891836,0.012788539674545376,0.14210729170965908,0.1438704085570277,0.3780711057588877
7.0,4.45,7,20,4,1406148300,41.922082541,-87.634156093,41.914616286,-87.631717366,0.4,,17031071500.0,Cash,,120.0,7.0,0.0,0.28195359226714933,0.17023293954889718,0.07362186656967075,0.05814642233077958,0.15531361082790626,0.2123718263945263,0.04835974206107068
7.0,6.45,2,7,5,1424331900,41.929077655,-87.646293476,41.914616286,-87.631717366,1.5,,17031071500.0,Cash,Taxi Affiliation Services,360.0,7.0,0.0,0.27654132115951724,0.2868172993235401,0.057960580366294735,0.021767934586675496,0.006729772379348271,0.06859236018648474,0.28159073199813933
3.0,10.65,10,10,6,1413541800,41.962178629,-87.645378762,41.914616286,-87.631717366,0.2,,17031071500.0,Cash,Taxi Affiliation Services,480.0,7.0,0.0,0.23431825545711985,0.2506942530004367,0.056776027196171815,0.0792358935078882,0.16262177554834722,0.14872494437513545,0.06762885091490066
6.0,8.25,12,1,1,1387676700,41.936310131,-87.651562592,41.914616286,-87.631717366,2.3,,17031071500.0,Cash,Taxi Affiliation Services,600.0,7.0,0.0,0.13303779758479065,0.20741133175795548,0.12163945586617549,0.02599200930106181,0.11827938579605421,0.12378209817013194,0.26985792152383054
